Timestamp,Dayahead_price,Solar_profile,Wind_profile
2019-04-05T04:00:00Z,36.17,0.0003,0.1459
2019-04-05T05:00:00Z,38.53,0.0119,0.1429
2019-04-05T06:00:00Z,44.84,0.0478,0.1276
2019-04-05T07:00:00Z,52.04,0.0979,0.1156
2019-04-05T08:00:00Z,58.67,0.1457,0.1002
2019-04-05T09:00:00Z,53.64,0.1825,0.0925
2019-04-05T10:00:00Z,46.58,0.2053,0.087
2019-04-05T11:00:00Z,42.65,0.2175,0.0896
2019-04-05T12:00:00Z,39.90,0.2122,0.0815
2019-04-05T13:00:00Z,39.72,0.1933,0.0749
2019-04-05T14:00:00Z,38.54,0.1569,0.0726
2019-04-05T15:00:00Z,38.34,0.1011,0.0688
2019-04-05T16:00:00Z,38.64,0.0398,0.0658
2019-04-05T17:00:00Z,40.96,0.0053,0.069
2019-04-05T18:00:00Z,44.35,0,0.0744
2019-04-05T19:00:00Z,47.23,0,0.0776
2019-04-05T20:00:00Z,46.94,0,0.0794
2019-04-05T21:00:00Z,41.99,0,0.0833
2019-04-05T22:00:00Z,41.33,0,0.0822
2019-04-05T23:00:00Z,40.33,0,0.0904
2019-04-06T00:00:00Z,41.65,0,0.0936
2019-04-06T01:00:00Z,39.86,0,0.09
2019-04-06T02:00:00Z,38.31,0,0.0895
2019-04-06T03:00:00Z,36.10,0,0.0953
2019-04-06T04:00:00Z,36.13,0.0006,0.1018
2019-04-06T05:00:00Z,37.27,0.0252,0.1118
2019-04-06T06:00:00Z,39.20,0.1003,0.103
2019-04-06T07:00:00Z,42.03,0.2028,0.071
2019-04-06T08:00:00Z,44.06,0.3231,0.0594
2019-04-06T09:00:00Z,46.51,0.4246,0.062
2019-04-06T10:00:00Z,42.72,0.4781,0.0814
2019-04-06T11:00:00Z,40.91,0.4944,0.1178
2019-04-06T12:00:00Z,37.87,0.4665,0.1481
2019-04-06T13:00:00Z,37.89,0.399,0.1606
2019-04-06T14:00:00Z,34.60,0.3108,0.1761
2019-04-06T15:00:00Z,36.20,0.2025,0.1913
2019-04-06T16:00:00Z,37.38,0.0846,0.1913
2019-04-06T17:00:00Z,38.60,0.0124,0.2074
2019-04-06T18:00:00Z,41.62,0,0.2697
2019-04-06T19:00:00Z,42.91,0,0.3272
2019-04-06T20:00:00Z,65.00,0,0.3476
2019-04-06T21:00:00Z,47.40,0,0.3325
2019-04-06T22:00:00Z,48.00,0,0.2883
2019-04-06T23:00:00Z,45.53,0,0.2483
2019-04-07T00:00:00Z,41.78,0,0.2156
2019-04-07T01:00:00Z,38.63,0,0.1875
2019-04-07T02:00:00Z,37.40,0,0.1681
2019-04-07T03:00:00Z,35.50,0,0.1532
2019-04-07T04:00:00Z,35.64,0.0008,0.1491
2019-04-07T05:00:00Z,36.17,0.038,0.1457
2019-04-07T06:00:00Z,36.69,0.1467,0.1193
2019-04-07T07:00:00Z,39.43,0.28,0.0702
2019-04-07T08:00:00Z,40.51,0.3963,0.0578
2019-04-07T09:00:00Z,40.66,0.4772,0.0913
2019-04-07T10:00:00Z,36.63,0.5148,0.1279
2019-04-07T11:00:00Z,34.99,0.5125,0.1366
2019-04-07T12:00:00Z,34.68,0.4744,0.1261
2019-04-07T13:00:00Z,31.50,0.3986,0.1163
2019-04-07T14:00:00Z,28.03,0.2986,0.1124
2019-04-07T15:00:00Z,28.92,0.1821,0.1098
2019-04-07T16:00:00Z,31.40,0.0742,0.1054
2019-04-07T17:00:00Z,34.87,0.0118,0.106
2019-04-07T18:00:00Z,42.90,0,0.1402
2019-04-07T19:00:00Z,46.65,0,0.1772
2019-04-07T20:00:00Z,49.65,0,0.1896
2019-04-07T21:00:00Z,46.27,0,0.1852
2019-04-07T22:00:00Z,45.55,0,0.1699
2019-04-07T23:00:00Z,44.01,0,0.1478
2019-04-08T00:00:00Z,38.84,0,0.12
2019-04-08T01:00:00Z,37.70,0,0.0972
2019-04-08T02:00:00Z,36.73,0,0.0877
2019-04-08T03:00:00Z,36.30,0,0.0947
2019-04-08T04:00:00Z,37.20,0.0008,0.1092
2019-04-08T05:00:00Z,41.60,0.0272,0.1227
2019-04-08T06:00:00Z,54.96,0.1005,0.1338
2019-04-08T07:00:00Z,59.47,0.1962,0.1288
2019-04-08T08:00:00Z,60.00,0.2915,0.128
2019-04-08T09:00:00Z,58.62,0.3611,0.1439
2019-04-08T10:00:00Z,49.10,0.3992,0.1595
2019-04-08T11:00:00Z,44.40,0.4065,0.1728
2019-04-08T12:00:00Z,41.00,0.3788,0.1782
2019-04-08T13:00:00Z,40.51,0.3247,0.1871
2019-04-08T14:00:00Z,39.25,0.2451,0.2026
2019-04-08T15:00:00Z,40.17,0.1538,0.2268
2019-04-08T16:00:00Z,39.73,0.0658,0.2498
2019-04-08T17:00:00Z,42.84,0.0113,0.2698
2019-04-08T18:00:00Z,45.05,0,0.2994
2019-04-08T19:00:00Z,48.46,0,0.3224
2019-04-08T20:00:00Z,46.58,0,0.3058
2019-04-08T21:00:00Z,43.78,0,0.2904
2019-04-08T22:00:00Z,42.37,0,0.2748
2019-04-08T23:00:00Z,37.44,0,0.2562
2019-04-09T00:00:00Z,34.75,0,0.2419
2019-04-09T01:00:00Z,34.69,0,0.2324
2019-04-09T02:00:00Z,35.60,0,0.2309
2019-04-09T03:00:00Z,34.96,0,0.231
2019-04-09T04:00:00Z,35.12,0.0009,0.2369
2019-04-09T05:00:00Z,37.47,0.0266,0.2133
2019-04-09T06:00:00Z,47.20,0.1008,0.1851
2019-04-09T07:00:00Z,52.08,0.189,0.1772
2019-04-09T08:00:00Z,55.32,0.2774,0.1819
2019-04-09T09:00:00Z,49.47,0.3459,0.1835
2019-04-09T10:00:00Z,47.11,0.3951,0.1943
2019-04-09T11:00:00Z,44.79,0.4085,0.2043
2019-04-09T12:00:00Z,41.77,0.3886,0.2094
2019-04-09T13:00:00Z,40.94,0.3374,0.2126
2019-04-09T14:00:00Z,39.59,0.2582,0.2269
2019-04-09T15:00:00Z,37.38,0.1607,0.2556
2019-04-09T16:00:00Z,37.39,0.0679,0.2806
2019-04-09T17:00:00Z,40.71,0.0122,0.2932
2019-04-09T18:00:00Z,44.09,0.0001,0.3234
2019-04-09T19:00:00Z,47.01,0,0.3522
2019-04-09T20:00:00Z,45.94,0,0.3463
2019-04-09T21:00:00Z,42.76,0,0.3242
2019-04-09T22:00:00Z,42.01,0,0.2914
2019-04-09T23:00:00Z,39.07,0,0.2609
2019-04-10T00:00:00Z,36.50,0,0.254
2019-04-10T01:00:00Z,37.18,0,0.2411
2019-04-10T02:00:00Z,36.54,0,0.2404
2019-04-10T03:00:00Z,35.78,0,0.2512
2019-04-10T04:00:00Z,36.63,0.0012,0.2712
2019-04-10T05:00:00Z,38.55,0.033,0.2606
2019-04-10T06:00:00Z,46.99,0.1164,0.2144
2019-04-10T07:00:00Z,54.43,0.2183,0.1932
2019-04-10T08:00:00Z,58.02,0.3142,0.2192
2019-04-10T09:00:00Z,50.59,0.3799,0.2249
2019-04-10T10:00:00Z,44.68,0.4091,0.2124
2019-04-10T11:00:00Z,41.34,0.4145,0.1956
2019-04-10T12:00:00Z,36.50,0.3922,0.1979
2019-04-10T13:00:00Z,37.41,0.3383,0.2023
2019-04-10T14:00:00Z,38.14,0.2616,0.2189
2019-04-10T15:00:00Z,37.60,0.1685,0.252
2019-04-10T16:00:00Z,38.12,0.0762,0.2785
2019-04-10T17:00:00Z,42.60,0.0153,0.2907
2019-04-10T18:00:00Z,46.50,0.0002,0.3219
2019-04-10T19:00:00Z,47.20,0,0.3583
2019-04-10T20:00:00Z,46.97,0,0.3647
2019-04-10T21:00:00Z,44.56,0,0.3476
2019-04-10T22:00:00Z,42.60,0,0.323
2019-04-10T23:00:00Z,39.23,0,0.294
2019-04-11T00:00:00Z,37.50,0,0.262
2019-04-11T01:00:00Z,37.07,0,0.2409
2019-04-11T02:00:00Z,37.07,0,0.2231
2019-04-11T03:00:00Z,36.52,0,0.2133
2019-04-11T04:00:00Z,37.10,0.0014,0.2095
2019-04-11T05:00:00Z,38.87,0.0385,0.1948
2019-04-11T06:00:00Z,47.91,0.135,0.1405
2019-04-11T07:00:00Z,56.40,0.2538,0.123
2019-04-11T08:00:00Z,59.24,0.3576,0.1578
2019-04-11T09:00:00Z,51.70,0.3965,0.1773
2019-04-11T10:00:00Z,48.55,0.3852,0.167
2019-04-11T11:00:00Z,45.98,0.3736,0.1554
2019-04-11T12:00:00Z,43.95,0.3519,0.1557
2019-04-11T13:00:00Z,39.86,0.3004,0.1658
2019-04-11T14:00:00Z,38.90,0.2294,0.183
2019-04-11T15:00:00Z,39.28,0.15,0.1938
2019-04-11T16:00:00Z,39.00,0.0689,0.1952
2019-04-11T17:00:00Z,43.92,0.0138,0.196
2019-04-11T18:00:00Z,47.69,0.0001,0.1996
2019-04-11T19:00:00Z,54.02,0,0.2105
2019-04-11T20:00:00Z,52.99,0,0.2045
2019-04-11T21:00:00Z,49.02,0,0.1947
2019-04-11T22:00:00Z,47.20,0,0.1882
2019-04-11T23:00:00Z,44.05,0,0.1769
2019-04-12T00:00:00Z,39.59,0,0.1715
2019-04-12T01:00:00Z,39.01,0,0.1682
2019-04-12T02:00:00Z,37.95,0,0.1708
2019-04-12T03:00:00Z,37.22,0,0.1722
2019-04-12T04:00:00Z,37.50,0.0014,0.1736
2019-04-12T05:00:00Z,41.05,0.0298,0.1684
2019-04-12T06:00:00Z,49.62,0.0985,0.1576
2019-04-12T07:00:00Z,58.98,0.1868,0.17
2019-04-12T08:00:00Z,60.08,0.2611,0.1887
2019-04-12T09:00:00Z,51.55,0.3028,0.1825
2019-04-12T10:00:00Z,48.97,0.3253,0.1645
2019-04-12T11:00:00Z,46.99,0.3116,0.1588
2019-04-12T12:00:00Z,45.10,0.271,0.1672
2019-04-12T13:00:00Z,44.11,0.2185,0.1752
2019-04-12T14:00:00Z,42.11,0.1353,0.1774
2019-04-12T15:00:00Z,40.67,0.0873,0.177
2019-04-12T16:00:00Z,38.57,0.0406,0.1685
2019-04-12T17:00:00Z,41.73,0.0088,0.1554
2019-04-12T18:00:00Z,46.43,0.0001,0.1641
2019-04-12T19:00:00Z,48.43,0,0.1625
2019-04-12T20:00:00Z,48.08,0,0.1609
2019-04-12T21:00:00Z,45.36,0,0.159
2019-04-12T22:00:00Z,45.27,0,0.1552
2019-04-12T23:00:00Z,43.27,0,0.1564
2019-04-13T00:00:00Z,44.78,0,0.1651
2019-04-13T01:00:00Z,43.47,0,0.1768
2019-04-13T02:00:00Z,42.36,0,0.1813
2019-04-13T03:00:00Z,40.11,0,0.1854
2019-04-13T04:00:00Z,39.45,0.0013,0.196
2019-04-13T05:00:00Z,40.93,0.0261,0.1913
2019-04-13T06:00:00Z,43.78,0.0955,0.1824
2019-04-13T07:00:00Z,45.10,0.1866,0.1884
2019-04-13T08:00:00Z,47.28,0.2709,0.2029
2019-04-13T09:00:00Z,46.96,0.3268,0.2242
2019-04-13T10:00:00Z,42.45,0.3373,0.2354
2019-04-13T11:00:00Z,39.85,0.3146,0.2461
2019-04-13T12:00:00Z,38.57,0.286,0.2624
2019-04-13T13:00:00Z,38.02,0.2491,0.2715
2019-04-13T14:00:00Z,37.11,0.194,0.2714
2019-04-13T15:00:00Z,36.42,0.1306,0.2759
2019-04-13T16:00:00Z,35.65,0.0645,0.256
2019-04-13T17:00:00Z,37.83,0.014,0.257
2019-04-13T18:00:00Z,43.03,0.0002,0.2703
2019-04-13T19:00:00Z,46.09,0,0.3023
2019-04-13T20:00:00Z,46.28,0,0.3138
2019-04-13T21:00:00Z,45.57,0,0.3158
2019-04-13T22:00:00Z,45.04,0,0.3028
2019-04-13T23:00:00Z,44.64,0,0.3012
2019-04-14T00:00:00Z,39.60,0,0.2795
2019-04-14T01:00:00Z,40.00,0,0.2659
2019-04-14T02:00:00Z,39.70,0,0.2594
2019-04-14T03:00:00Z,36.61,0,0.2503
2019-04-14T04:00:00Z,37.23,0.0011,0.2477
2019-04-14T05:00:00Z,39.70,0.0261,0.2451
2019-04-14T06:00:00Z,37.36,0.0917,0.2223
2019-04-14T07:00:00Z,38.18,0.1779,0.2141
2019-04-14T08:00:00Z,40.36,0.2629,0.2238
2019-04-14T09:00:00Z,39.76,0.3192,0.2429
2019-04-14T10:00:00Z,37.10,0.3308,0.2631
2019-04-14T11:00:00Z,39.60,0.3065,0.2804
2019-04-14T12:00:00Z,35.00,0.2679,0.2903
2019-04-14T13:00:00Z,39.10,0.2229,0.3009
2019-04-14T14:00:00Z,35.00,0.168,0.3027
2019-04-14T15:00:00Z,40.23,0.109,0.309
2019-04-14T16:00:00Z,39.70,0.051,0.2923
2019-04-14T17:00:00Z,35.50,0.0107,0.2844
2019-04-14T18:00:00Z,41.87,0.0001,0.2866
2019-04-14T19:00:00Z,44.70,0,0.3035
2019-04-14T20:00:00Z,46.74,0,0.3009
2019-04-14T21:00:00Z,43.28,0,0.2997
2019-04-14T22:00:00Z,46.18,0,0.2919
2019-04-14T23:00:00Z,45.10,0,0.284
2019-04-15T00:00:00Z,45.64,0,0.2756
2019-04-15T01:00:00Z,41.61,0,0.2779
2019-04-15T02:00:00Z,40.72,0,0.2743
2019-04-15T03:00:00Z,38.90,0,0.2765
2019-04-15T04:00:00Z,37.99,0.003,0.2769
2019-04-15T05:00:00Z,42.60,0.0505,0.262
2019-04-15T06:00:00Z,50.23,0.1595,0.2334
2019-04-15T07:00:00Z,58.76,0.3017,0.1972
2019-04-15T08:00:00Z,61.86,0.4301,0.175
2019-04-15T09:00:00Z,54.84,0.5263,0.1938
2019-04-15T10:00:00Z,46.00,0.5864,0.237
2019-04-15T11:00:00Z,41.25,0.603,0.2794
2019-04-15T12:00:00Z,35.90,0.5761,0.2904
2019-04-15T13:00:00Z,36.50,0.5132,0.2953
2019-04-15T14:00:00Z,39.00,0.41,0.3029
2019-04-15T15:00:00Z,37.26,0.2711,0.3374
2019-04-15T16:00:00Z,36.66,0.1249,0.3723
2019-04-15T17:00:00Z,40.96,0.0268,0.3856
2019-04-15T18:00:00Z,47.01,0.0005,0.4377
2019-04-15T19:00:00Z,49.27,0,0.5134
2019-04-15T20:00:00Z,48.56,0,0.5404
2019-04-15T21:00:00Z,45.70,0,0.5324
2019-04-15T22:00:00Z,42.43,0,0.5006
2019-04-15T23:00:00Z,36.60,0,0.4726
2019-04-16T00:00:00Z,36.80,0,0.444
2019-04-16T01:00:00Z,35.81,0,0.4151
2019-04-16T02:00:00Z,36.66,0,0.395
2019-04-16T03:00:00Z,36.03,0,0.3833
2019-04-16T04:00:00Z,35.06,0.0043,0.3849
2019-04-16T05:00:00Z,37.42,0.0654,0.3467
2019-04-16T06:00:00Z,46.22,0.1965,0.2861
2019-04-16T07:00:00Z,52.06,0.3464,0.2202
2019-04-16T08:00:00Z,52.16,0.4681,0.203
2019-04-16T09:00:00Z,46.62,0.5482,0.2371
2019-04-16T10:00:00Z,40.72,0.5891,0.2947
2019-04-16T11:00:00Z,36.40,0.5838,0.3178
2019-04-16T12:00:00Z,35.40,0.5382,0.3152
2019-04-16T13:00:00Z,35.79,0.4618,0.31
2019-04-16T14:00:00Z,35.60,0.3545,0.3111
2019-04-16T15:00:00Z,36.87,0.224,0.3285
2019-04-16T16:00:00Z,39.28,0.0979,0.3509
2019-04-16T17:00:00Z,44.50,0.02,0.3611
2019-04-16T18:00:00Z,49.74,0.0003,0.4176
2019-04-16T19:00:00Z,52.95,0,0.4696
2019-04-16T20:00:00Z,50.32,0,0.4862
2019-04-16T21:00:00Z,47.94,0,0.4907
2019-04-16T22:00:00Z,43.90,0,0.4682
2019-04-16T23:00:00Z,38.80,0,0.4493
2019-04-17T00:00:00Z,33.50,0,0.4242
2019-04-17T01:00:00Z,33.70,0,0.3945
2019-04-17T02:00:00Z,35.02,0,0.371
2019-04-17T03:00:00Z,35.02,0,0.3564
2019-04-17T04:00:00Z,35.36,0.0048,0.3493
2019-04-17T05:00:00Z,37.94,0.0572,0.3155
2019-04-17T06:00:00Z,46.82,0.1624,0.242
2019-04-17T07:00:00Z,50.43,0.2791,0.1898
2019-04-17T08:00:00Z,52.23,0.3764,0.207
2019-04-17T09:00:00Z,50.40,0.4586,0.2707
2019-04-17T10:00:00Z,48.01,0.5117,0.2947
2019-04-17T11:00:00Z,46.05,0.5272,0.2905
2019-04-17T12:00:00Z,45.37,0.5115,0.2781
2019-04-17T13:00:00Z,41.89,0.4587,0.2674
2019-04-17T14:00:00Z,36.12,0.3618,0.2745
2019-04-17T15:00:00Z,35.05,0.2384,0.2787
2019-04-17T16:00:00Z,35.49,0.1127,0.2914
2019-04-17T17:00:00Z,38.73,0.0265,0.3067
2019-04-17T18:00:00Z,46.09,0.0006,0.376
2019-04-17T19:00:00Z,49.49,0,0.4501
2019-04-17T20:00:00Z,48.09,0,0.4728
2019-04-17T21:00:00Z,44.83,0,0.4702
2019-04-17T22:00:00Z,41.03,0,0.4542
2019-04-17T23:00:00Z,37.29,0,0.4374
2019-04-18T00:00:00Z,37.93,0,0.4204
2019-04-18T01:00:00Z,37.30,0,0.4017
2019-04-18T02:00:00Z,37.24,0,0.3858
2019-04-18T03:00:00Z,35.02,0,0.3746
2019-04-18T04:00:00Z,35.06,0.0056,0.3726
2019-04-18T05:00:00Z,38.07,0.0687,0.3369
2019-04-18T06:00:00Z,47.82,0.1979,0.2522
2019-04-18T07:00:00Z,51.95,0.3474,0.1826
2019-04-18T08:00:00Z,58.61,0.472,0.1887
2019-04-18T09:00:00Z,49.93,0.5552,0.2469
2019-04-18T10:00:00Z,44.57,0.6,0.341
2019-04-18T11:00:00Z,40.39,0.6068,0.4228
2019-04-18T12:00:00Z,37.79,0.5752,0.4227
2019-04-18T13:00:00Z,37.40,0.5085,0.4411
2019-04-18T14:00:00Z,36.00,0.406,0.4566
2019-04-18T15:00:00Z,35.00,0.2698,0.4638
2019-04-18T16:00:00Z,35.00,0.1278,0.4591
2019-04-18T17:00:00Z,39.40,0.0306,0.4305
2019-04-18T18:00:00Z,45.09,0.001,0.4564
2019-04-18T19:00:00Z,49.31,0,0.5164
2019-04-18T20:00:00Z,48.19,0,0.5355
2019-04-18T21:00:00Z,45.81,0,0.5276
2019-04-18T22:00:00Z,43.19,0,0.5002
2019-04-18T23:00:00Z,41.65,0,0.4728
2019-04-19T00:00:00Z,40.29,0,0.4396
2019-04-19T01:00:00Z,40.28,0,0.4064
2019-04-19T02:00:00Z,36.70,0,0.3816
2019-04-19T03:00:00Z,34.10,0,0.3547
2019-04-19T04:00:00Z,32.07,0.0063,0.3335
2019-04-19T05:00:00Z,34.90,0.0727,0.2945
2019-04-19T06:00:00Z,40.34,0.2068,0.2023
2019-04-19T07:00:00Z,42.97,0.3561,0.1198
2019-04-19T08:00:00Z,49.36,0.4789,0.1142
2019-04-19T09:00:00Z,44.49,0.5609,0.1346
2019-04-19T10:00:00Z,41.59,0.6039,0.1806
2019-04-19T11:00:00Z,41.39,0.6105,0.2164
2019-04-19T12:00:00Z,42.30,0.58,0.2115
2019-04-19T13:00:00Z,41.51,0.513,0.215
2019-04-19T14:00:00Z,41.51,0.4101,0.2163
2019-04-19T15:00:00Z,39.67,0.2752,0.2275
2019-04-19T16:00:00Z,30.10,0.1313,0.2433
2019-04-19T17:00:00Z,42.83,0.0318,0.24
2019-04-19T18:00:00Z,47.97,0.001,0.2775
2019-04-19T19:00:00Z,52.02,0,0.3296
2019-04-19T20:00:00Z,43.20,0,0.344
2019-04-19T21:00:00Z,45.54,0,0.3234
2019-04-19T22:00:00Z,44.08,0,0.307
2019-04-19T23:00:00Z,42.37,0,0.2795
2019-04-20T00:00:00Z,41.09,0,0.2448
2019-04-20T01:00:00Z,31.57,0,0.2106
2019-04-20T02:00:00Z,30.00,0,0.1866
2019-04-20T03:00:00Z,32.50,0,0.1696
2019-04-20T04:00:00Z,32.50,0.007,0.1644
2019-04-20T05:00:00Z,34.33,0.0758,0.1505
2019-04-20T06:00:00Z,39.92,0.2102,0.1064
2019-04-20T07:00:00Z,40.10,0.3581,0.0588
2019-04-20T08:00:00Z,41.30,0.4778,0.0495
2019-04-20T09:00:00Z,37.70,0.5578,0.0641
2019-04-20T10:00:00Z,31.03,0.5998,0.0826
2019-04-20T11:00:00Z,28.38,0.6061,0.0886
2019-04-20T12:00:00Z,26.91,0.5765,0.0823
2019-04-20T13:00:00Z,22.80,0.512,0.0773
2019-04-20T14:00:00Z,21.03,0.4128,0.0806
2019-04-20T15:00:00Z,33.70,0.2786,0.0915
2019-04-20T16:00:00Z,39.16,0.135,0.1098
2019-04-20T17:00:00Z,42.81,0.0336,0.1329
2019-04-20T18:00:00Z,43.79,0.0012,0.1829
2019-04-20T19:00:00Z,49.49,0,0.2416
2019-04-20T20:00:00Z,55.63,0,0.2622
2019-04-20T21:00:00Z,43.41,0,0.2553
2019-04-20T22:00:00Z,42.50,0,0.2294
2019-04-20T23:00:00Z,41.37,0,0.199
2019-04-21T00:00:00Z,36.95,0,0.1664
2019-04-21T01:00:00Z,34.02,0,0.1424
2019-04-21T02:00:00Z,33.00,0,0.121
2019-04-21T03:00:00Z,35.70,0,0.1066
2019-04-21T04:00:00Z,38.47,0.0079,0.1035
2019-04-21T05:00:00Z,40.40,0.0796,0.0986
2019-04-21T06:00:00Z,35.70,0.2156,0.0694
2019-04-21T07:00:00Z,36.96,0.3626,0.0283
2019-04-21T08:00:00Z,34.00,0.4799,0.0162
2019-04-21T09:00:00Z,32.23,0.5608,0.0289
2019-04-21T10:00:00Z,29.10,0.6034,0.0427
2019-04-21T11:00:00Z,29.05,0.6081,0.0408
2019-04-21T12:00:00Z,27.47,0.5784,0.0377
2019-04-21T13:00:00Z,10.00,0.5137,0.0392
2019-04-21T14:00:00Z,6.27,0.4135,0.0445
2019-04-21T15:00:00Z,9.70,0.2798,0.0574
2019-04-21T16:00:00Z,22.40,0.1355,0.0767
2019-04-21T17:00:00Z,38.99,0.0334,0.1029
2019-04-21T18:00:00Z,45.27,0.0014,0.1608
2019-04-21T19:00:00Z,49.80,0,0.2479
2019-04-21T20:00:00Z,46.08,0,0.3069
2019-04-21T21:00:00Z,44.16,0,0.3576
2019-04-21T22:00:00Z,41.38,0,0.3822
2019-04-21T23:00:00Z,38.34,0,0.388
2019-04-22T00:00:00Z,27.79,0,0.3824
2019-04-22T01:00:00Z,19.18,0,0.3846
2019-04-22T02:00:00Z,13.00,0,0.3868
2019-04-22T03:00:00Z,10.01,0,0.3947
2019-04-22T04:00:00Z,27.70,0.0092,0.4092
2019-04-22T05:00:00Z,23.36,0.0816,0.3842
2019-04-22T06:00:00Z,27.00,0.2164,0.3053
2019-04-22T07:00:00Z,32.00,0.3618,0.2527
2019-04-22T08:00:00Z,24.90,0.4801,0.27
2019-04-22T09:00:00Z,27.70,0.557,0.3302
2019-04-22T10:00:00Z,44.90,0.5979,0.3121
2019-04-22T11:00:00Z,54.97,0.5979,0.2734
2019-04-22T12:00:00Z,41.51,0.5647,0.2711
2019-04-22T13:00:00Z,38.09,0.5031,0.3256
2019-04-22T14:00:00Z,36.46,0.4038,0.3941
2019-04-22T15:00:00Z,33.65,0.2702,0.5174
2019-04-22T16:00:00Z,38.00,0.1318,0.5693
2019-04-22T17:00:00Z,42.50,0.0348,0.6022
2019-04-22T18:00:00Z,46.44,0.0016,0.6726
2019-04-22T19:00:00Z,50.33,0,0.7246
2019-04-22T20:00:00Z,53.00,0,0.7293
2019-04-22T21:00:00Z,65.06,0,0.6593
2019-04-22T22:00:00Z,52.40,0,0.6204
2019-04-22T23:00:00Z,42.86,0,0.6055
2019-04-23T00:00:00Z,39.70,0,0.601
2019-04-23T01:00:00Z,37.90,0,0.594
2019-04-23T02:00:00Z,37.76,0,0.5955
2019-04-23T03:00:00Z,38.05,0,0.6838
2019-04-23T04:00:00Z,37.75,0.0097,0.7083
2019-04-23T05:00:00Z,38.38,0.0745,0.6943
2019-04-23T06:00:00Z,38.50,0.1867,0.6856
2019-04-23T07:00:00Z,46.68,0.3086,0.67
2019-04-23T08:00:00Z,49.00,0.4123,0.6552
2019-04-23T09:00:00Z,55.00,0.4789,0.6304
2019-04-23T10:00:00Z,42.40,0.5072,0.615
2019-04-23T11:00:00Z,43.91,0.4887,0.622
2019-04-23T12:00:00Z,39.90,0.4337,0.6236
2019-04-23T13:00:00Z,39.16,0.3549,0.6354
2019-04-23T14:00:00Z,38.14,0.2604,0.6482
2019-04-23T15:00:00Z,33.65,0.169,0.656
2019-04-23T16:00:00Z,37.67,0.087,0.6557
2019-04-23T17:00:00Z,40.48,0.026,0.6315
2019-04-23T18:00:00Z,44.87,0.0012,0.6358
2019-04-23T19:00:00Z,46.96,0,0.6339
2019-04-23T20:00:00Z,50.10,0,0.6059
2019-04-23T21:00:00Z,59.46,0,0.586
2019-04-23T22:00:00Z,44.14,0,0.567
2019-04-23T23:00:00Z,40.72,0,0.5273
2019-04-24T00:00:00Z,38.00,0,0.4976
2019-04-24T01:00:00Z,34.14,0,0.463
2019-04-24T02:00:00Z,34.05,0,0.4366
2019-04-24T03:00:00Z,32.90,0,0.4292
2019-04-24T04:00:00Z,32.60,0.0084,0.4406
2019-04-24T05:00:00Z,32.25,0.0659,0.4321
2019-04-24T06:00:00Z,39.59,0.1713,0.3859
2019-04-24T07:00:00Z,43.18,0.3036,0.3516
2019-04-24T08:00:00Z,50.20,0.4214,0.3233
2019-04-24T09:00:00Z,41.97,0.5125,0.2992
2019-04-24T10:00:00Z,39.65,0.5589,0.2964
2019-04-24T11:00:00Z,38.56,0.5667,0.3011
2019-04-24T12:00:00Z,32.80,0.5277,0.3166
2019-04-24T13:00:00Z,32.52,0.4418,0.3385
2019-04-24T14:00:00Z,31.60,0.3269,0.3657
2019-04-24T15:00:00Z,32.00,0.2019,0.4164
2019-04-24T16:00:00Z,33.94,0.0934,0.4747
2019-04-24T17:00:00Z,40.36,0.0249,0.4945
2019-04-24T18:00:00Z,45.38,0.0011,0.5512
2019-04-24T19:00:00Z,46.48,0,0.598
2019-04-24T20:00:00Z,44.36,0,0.5996
2019-04-24T21:00:00Z,43.07,0,0.5572
2019-04-24T22:00:00Z,38.65,0,0.5092
2019-04-24T23:00:00Z,36.95,0,0.428
2019-04-25T00:00:00Z,38.90,0,0.3394
2019-04-25T01:00:00Z,35.46,0,0.2741
2019-04-25T02:00:00Z,33.43,0,0.2694
2019-04-25T03:00:00Z,34.52,0,0.2888
2019-04-25T04:00:00Z,29.49,0.0107,0.279
2019-04-25T05:00:00Z,35.99,0.0814,0.2554
2019-04-25T06:00:00Z,42.50,0.2107,0.2186
2019-04-25T07:00:00Z,50.03,0.3454,0.2059
2019-04-25T08:00:00Z,47.88,0.4494,0.2041
2019-04-25T09:00:00Z,44.18,0.5126,0.2208
2019-04-25T10:00:00Z,40.96,0.5355,0.2418
2019-04-25T11:00:00Z,37.65,0.5277,0.2638
2019-04-25T12:00:00Z,36.90,0.4999,0.2817
2019-04-25T13:00:00Z,35.10,0.4329,0.2743
2019-04-25T14:00:00Z,32.40,0.3363,0.2721
2019-04-25T15:00:00Z,38.01,0.2194,0.2636
2019-04-25T16:00:00Z,34.30,0.109,0.2554
2019-04-25T17:00:00Z,40.52,0.0317,0.2496
2019-04-25T18:00:00Z,46.22,0.0017,0.2978
2019-04-25T19:00:00Z,58.59,0,0.3557
2019-04-25T20:00:00Z,59.90,0,0.3832
2019-04-25T21:00:00Z,48.53,0,0.3839
2019-04-25T22:00:00Z,42.21,0,0.3446
2019-04-25T23:00:00Z,39.04,0,0.2966
2019-04-26T00:00:00Z,37.00,0,0.251
2019-04-26T01:00:00Z,35.00,0,0.2236
2019-04-26T02:00:00Z,33.41,0,0.2144
2019-04-26T03:00:00Z,34.29,0,0.2249
2019-04-26T04:00:00Z,35.59,0.0094,0.2206
