period,time_step,WindOffshore,WindOnshore,Price,Solar,EI
100,17,0.0701226309921962,0.15088355233348436,17.36,0.725,278.39831565351216
100,18,0.07391304347826087,0.17459598247998792,22.34,0.5033333333333333,307.65365403401546
100,19,0.07068004459308808,0.19528772088808338,25.92,0.2633333333333333,334.266218835167
100,20,0.07714604236343367,0.20132910436489956,30.92,0.06666666666666667,338.0574093158512
100,21,0.08874024526198439,0.24452499622413532,31.43,0.0016666666666666668,340.1780395993718
100,22,0.08918617614269789,0.2810753662588733,30.0,0.0,346.0522901864416
100,23,0.08060200668896321,0.2937622715601873,27.92,0.0,335.38560984904
100,24,0.0588628762541806,0.2904395106479384,25.0,0.0,334.57487018800356
104,1,0.3350055741360089,0.4233499471378946,10.34,0.0,227.69901235069474
104,2,0.34771460423634337,0.536927956502039,0.07,0.0,219.0105011398475
104,3,0.3519509476031215,0.5919045461410664,1.72,0.0,209.06385687338798
104,4,0.3365663322185061,0.6743694305996073,0.77,0.0,201.8559822758415
104,5,0.33054626532887404,0.7482253436036852,0.02,0.0,191.89629984838334
104,6,0.3544035674470457,0.839148164929769,-0.09,0.0,188.4869845216417
104,7,0.3527313266443701,0.8510798972964809,-2.35,0.0016666666666666668,188.82321676826004
104,8,0.35206243032329987,0.801842621960429,-5.0,0.03666666666666667,183.10418034447818
104,9,0.35384615384615387,0.790666062528319,-5.91,0.10333333333333333,174.99583325720897
104,10,0.35429208472686735,0.8013895181996677,-3.64,0.23833333333333334,164.33960215913635
104,11,0.3534002229654404,0.7908170971152394,-4.02,0.38666666666666666,156.83762689879802
104,12,0.34693422519509476,0.7819060564869356,-15.02,0.525,159.94632351635337
104,13,0.3343366778149387,0.7103156622866637,-25.0,0.5983333333333334,166.62194255761298
104,14,0.3060200668896321,0.6378190605648694,-33.59,0.7033333333333334,171.39237225814634
104,15,0.27959866220735785,0.569400392689926,-78.0,0.755,176.4624361633182
104,16,0.30457079152731326,0.5382872677843226,-79.19,0.7066666666666667,182.70590770656779
104,17,0.3080267558528428,0.5467452046518653,-30.04,0.645,184.312595298396
104,18,0.3134894091415831,0.607461108593868,-7.26,0.4866666666666667,191.8236649927396
104,19,0.320958751393534,0.6754266727080501,17.0,0.25,210.85869952853
104,20,0.3117056856187291,0.6245280169158738,19.0,0.058333333333333334,222.64466477053892
104,21,0.33366778149386844,0.5565624528016916,28.52,0.0033333333333333335,227.06340091838052
104,22,0.33299888517279824,0.49856517142425616,21.13,0.0,239.8648901394202
104,23,0.3249721293199554,0.45703066002114484,31.92,0.0,249.32129575789614
104,24,0.31460423634336676,0.45385893369581637,27.73,0.0,270.57072393512743
111,1,0.3108138238573021,0.6937018577254191,4.43,0.0,212.44791824101614
111,2,0.2665551839464883,0.6998942757891558,4.38,0.0,219.22960703546568
111,3,0.22920847268673356,0.6796556411418215,3.72,0.0,223.8901135392504
111,4,0.20981047937569677,0.6591149373206464,0.7,0.0,225.74583427165433
111,5,0.20055741360089185,0.6370638876302673,0.03,0.0,224.2512186480937
111,6,0.22073578595317725,0.6432563056940039,4.8,0.0,214.81155073221757
111,7,0.2853957636566332,0.6502038966923426,18.0,0.005,210.67802751668708
111,8,0.29063545150501674,0.6092735236369129,22.82,0.08,203.18636055400953
111,9,0.21226309921962097,0.542516236218094,28.2,0.31666666666666665,182.13545488721803
111,10,0.18896321070234115,0.5245431203745657,19.79,0.5916666666666667,170.37705991669333
111,11,0.20535117056856186,0.5420631324573327,11.72,0.8133333333333334,159.24432317897066
111,12,0.2839464882943144,0.618637668025978,5.59,0.9566666666666667,152.7167959102753
111,13,0.31917502787068003,0.6630418365805769,4.8,0.985,147.97154780887448
111,14,0.3044593088071349,0.7198308412626492,2.36,0.9866666666666667,150.21392451743014
111,15,0.29531772575250836,0.7264763630871469,-5.0,0.985,155.2392037632631
111,16,0.24269788182831661,0.7583446609273523,-13.02,0.95,154.5925435590661
111,17,0.30144927536231886,0.8654281830539193,-1.0,0.81,156.86063319475534
111,18,0.31270903010033446,0.879474399637517,4.01,0.595,163.04201776576784
111,19,0.33522853957636567,0.8782661229421538,20.1,0.34,191.88107590127487
111,20,0.3472686733556299,0.8220812566077632,34.1,0.10166666666666667,218.13837522885123
111,21,0.3423634336677815,0.8148315964355838,36.15,0.011666666666666667,226.3232009533655
111,22,0.3482720178372352,0.8092433167195288,37.74,0.0,216.62696659515782
111,23,0.34537346711259753,0.7778281226400846,29.0,0.0,209.22293460109736
111,24,0.338015607580825,0.7711826008155868,17.58,0.0,224.02415377771695
119,1,0.026309921962095875,0.14393596133514575,19.9,0.0,362.316870174499
119,2,0.017837235228539576,0.15073251774656396,19.06,0.0,362.02228292419505
119,3,0.016053511705685617,0.15043044857272314,18.2,0.0,361.3340809788654
119,4,0.023076923076923078,0.15254493278960882,18.2,0.0,360.77574947080615
119,5,0.030880713489409142,0.15435734783265367,19.07,0.0,360.84129220905805
119,6,0.02608695652173913,0.14710768766047425,19.93,0.0,362.98818669705764
119,7,0.034894091415830546,0.1579821779187434,24.65,0.015,365.16274345091165
119,8,0.02931995540691193,0.19407944419272014,26.54,0.075,356.93991762163836
119,9,0.021962095875139354,0.22640084579368674,27.31,0.21,349.84860420576115
119,10,0.04905239687848383,0.20480289986406888,27.61,0.25,345.3392481331585
119,11,0.06075808249721293,0.18577254191209788,25.79,0.28,336.5003257004159
119,12,0.06120401337792642,0.19438151336656095,25.53,0.24,329.6057869804401
119,13,0.040914158305462654,0.20993807581936264,24.93,0.16666666666666666,326.11891824675564
119,14,0.06521739130434782,0.2440718924633741,23.88,0.165,327.5802159672655
119,15,0.07201783723522855,0.25192569098323514,24.55,0.27166666666666667,332.69205494545855
119,16,0.07636566332218506,0.24150430448572724,24.16,0.235,347.7335105818654
119,17,0.07369007803790413,0.19196495997583446,23.9,0.10833333333333334,355.96513646749787
119,18,0.061872909698996656,0.20193324271258117,26.54,0.09166666666666666,354.20042643653204
119,19,0.060535117056856186,0.20631324573327292,28.09,0.043333333333333335,355.94281700682757
119,20,0.06477146042363434,0.1900015103458692,30.41,0.03333333333333333,357.9588245414943
119,21,0.055295429208472684,0.21446911342697478,29.35,0.01,366.796398034398
119,22,0.04983277591973244,0.17157529074157982,27.23,0.0,373.05854271062844
119,23,0.04370122630992196,0.15178975985500678,24.09,0.0,367.16404567496994
119,24,0.05473801560758083,0.12430146503549312,21.03,0.0,371.32289514666667
122,1,0.3321070234113712,0.6207521522428636,5.5,0.0,232.58209734513275
122,2,0.20590858416945373,0.6663645974928258,5.35,0.0,240.98828730572978
122,3,0.18684503901895205,0.6242259477420329,4.87,0.0,234.7605773921388
122,4,0.26833890746934225,0.5854100589034889,4.35,0.0,233.99425257212022
122,5,0.25261984392419173,0.5952273070533152,4.5,0.0,239.75882482826302
122,6,0.19977703455964327,0.5908473040326234,4.85,0.0,243.1396652152481
122,7,0.15863991081382386,0.57091073855913,4.47,0.025,230.8650196680041
122,8,0.22229654403567448,0.5697024618637668,4.95,0.06166666666666667,218.55909783036066
122,9,0.2180602006688963,0.5703066002114484,15.57,0.17333333333333334,208.1196339020292
122,10,0.1767001114827202,0.5742334994713789,21.0,0.3516666666666667,207.3446691110176
122,11,0.12151616499442586,0.549614861803353,27.81,0.5133333333333333,202.40189184464322
122,12,0.1870680044593088,0.651110104213865,24.09,0.32666666666666666,188.57183563906668
122,13,0.2773690078037904,0.6763328802295726,23.0,0.38166666666666665,200.88382466252082
122,14,0.147603121516165,0.5654734934299954,21.0,0.2966666666666667,204.53428658892128
122,15,0.12084726867335563,0.5133665609424558,20.13,0.38666666666666666,195.4072365169835
122,16,0.08595317725752509,0.55595831445401,5.43,0.6833333333333333,203.32927118029218
122,17,0.10445930880713489,0.644011478628606,1.95,0.5766666666666667,217.3105288233995
122,18,0.11817168338907469,0.6385742334994714,8.56,0.415,241.79694775380366
122,19,0.11583054626532888,0.6023259326385743,18.31,0.27666666666666667,268.02615463021255
122,20,0.10891861761426978,0.46322307808488145,23.2,0.13833333333333334,282.29596627556975
122,21,0.11672240802675585,0.35931128228364295,26.71,0.023333333333333334,290.19857805598804
122,22,0.12474916387959867,0.33650505965866184,26.88,0.0,298.6016039830452
122,23,0.17792642140468226,0.31792780546745203,20.91,0.0,297.7100208633639
122,24,0.18862876254180602,0.33514574837637817,16.0,0.0,302.7730566562684
127,1,0.0802675585284281,0.2801691587373509,16.8,0.0,362.3530798211021
127,2,0.05473801560758083,0.25388914061320045,19.9,0.0,365.3431093990069
127,3,0.04414715719063545,0.23803050898655792,19.54,0.0,367.2951793706691
127,4,0.04080267558528428,0.22609877661984595,16.0,0.0,370.9195119071487
127,5,0.038573021181716835,0.18728288778130192,17.04,0.0,371.14025687626054
127,6,0.04124860646599777,0.15752907415798217,20.1,0.0,367.28466083870114
127,7,0.03500557413600892,0.14438906509590696,24.72,0.023333333333333334,356.9597093564776
127,8,0.02363433667781494,0.11735387403715451,28.81,0.14833333333333334,342.12698134207545
127,9,0.005797101449275362,0.076121431807884,26.91,0.4033333333333333,327.95163115442455
127,10,0.002787068004459309,0.0601117655943211,24.22,0.6616666666666666,319.98154032967454
127,11,0.0017837235228539577,0.05104969037909681,21.16,0.8533333333333334,310.8291588356636
127,12,0.005128205128205128,0.054825555052106935,20.34,0.9566666666666667,308.07714420648847
127,13,0.008695652173913044,0.05980969642048029,18.2,0.98,306.60291998813176
127,14,0.017391304347826087,0.0694759099833862,18.07,0.9383333333333334,298.4171258233473
127,15,0.02697881828316611,0.10209938075819362,16.41,0.9783333333333334,283.7778609444456
127,16,0.030100334448160536,0.14106630418365806,15.42,0.96,288.9741640029753
127,17,0.05128205128205128,0.16251321552635553,16.69,0.8533333333333334,297.68631248743213
127,18,0.04793756967670011,0.1806373659568041,18.79,0.655,314.14091106246707
127,19,0.06510590858416945,0.1801842621960429,22.94,0.41333333333333333,342.905690994909
127,20,0.06387959866220735,0.16553390726476364,24.96,0.16,353.89157263465523
127,21,0.060423634336677814,0.17535115541458995,25.42,0.02666666666666667,363.63420317054664
127,22,0.044593088071348944,0.19710013593112824,24.97,0.0,370.97769880478086
127,23,0.044704570791527315,0.15435734783265367,24.68,0.0,376.92570821099525
127,24,0.04526198439241917,0.13351457483763782,22.14,0.0,395.3625313023367
129,1,0.0,0.044102099380758195,23.18,0.0,404.5350981839657
129,2,0.0,0.04380003020691738,19.1,0.0,399.09524308701094
129,3,0.0,0.04153451140311131,16.0,0.0,396.2565797286302
129,4,0.0013377926421404682,0.03866485425162362,15.68,0.0,394.9513227630068
129,5,0.0007803790412486065,0.035342093339374714,15.42,0.0,405.18967570519413
129,6,0.001226309921962096,0.034435885817852285,22.15,0.0,404.79197589623124
129,7,0.003121516164994426,0.03504002416553391,25.54,0.03833333333333333,400.0991101157291
129,8,0.008249721293199555,0.033680712883250266,28.43,0.15833333333333333,377.6145125521827
129,9,0.02463768115942029,0.03292553994864824,25.74,0.35333333333333333,355.88522607196484
129,10,0.024191750278706802,0.03232140160096662,22.48,0.5633333333333334,333.58593141815555
129,11,0.02084726867335563,0.032170367014046214,19.82,0.79,318.3389187641929
129,12,0.026421404682274247,0.03292553994864824,17.47,0.9183333333333333,312.886344813015
129,13,0.03166109253065775,0.03322760912248905,17.89,0.9633333333333334,310.1727257893449
129,14,0.0338907469342252,0.03322760912248905,16.0,0.9533333333333334,312.83796618862965
129,15,0.03444816053511706,0.03624830086089714,15.04,0.92,325.5163085474404
129,16,0.020624303232998884,0.03896692342546443,16.26,0.8416666666666667,332.90980742622116
129,17,0.023522853957636567,0.04062830388158888,18.34,0.7233333333333334,362.3027659535227
129,18,0.028762541806020066,0.04349796103307658,21.79,0.5116666666666667,399.56712360645093
129,19,0.012486064659977704,0.0537683129436641,25.6,0.315,421.341321978022
129,20,0.008249721293199555,0.05860141972511705,31.62,0.15333333333333332,439.1418521755299
129,21,0.006465997770345597,0.06283038815888839,35.0,0.04833333333333333,436.20178913014774
129,22,0.0084726867335563,0.08382419574082466,28.78,0.0016666666666666668,428.78733245829295
129,23,0.010590858416945374,0.13457181694608064,28.87,0.0,424.4105037783375
129,24,0.008695652173913044,0.1774656396314756,24.9,0.0,419.6210599272534
144,1,0.21493868450390188,0.6775411569249358,14.01,0.0,287.7184800750117
144,2,0.22006688963210702,0.6621356290590545,11.48,0.0,286.32361634067513
144,3,0.23578595317725753,0.6349494034133817,10.87,0.0,289.94189467512
144,4,0.2205128205128205,0.5879776468811357,8.72,0.0,304.6698044037107
144,5,0.19420289855072465,0.4943362029904848,9.37,0.0,310.9078678794419
144,6,0.1802675585284281,0.45068720737048784,9.5,0.0016666666666666668,318.5620844811754
144,7,0.19843924191750278,0.4173085636610784,12.37,0.041666666666666664,304.1403838243205
144,8,0.2442586399108138,0.4740975683431506,15.07,0.155,264.7226207480593
144,9,0.3096989966555184,0.5269596737652923,16.57,0.2683333333333333,234.34260553514312
144,10,0.34615384615384615,0.6308714695665307,16.72,0.4166666666666667,207.0589964324492
144,11,0.3540691192865106,0.6953632381815436,9.1,0.5116666666666667,192.97203279266571
144,12,0.36153846153846153,0.7193777375018879,4.4,0.67,183.58281136125393
144,13,0.3624303232998885,0.7516991391028546,-19.75,0.7916666666666666,178.21234360020648
144,14,0.36867335562987735,0.7823591602476967,-7.95,0.8133333333333334,175.58083191354717
144,15,0.38037904124860644,0.8334088506267935,-20.1,0.7866666666666666,175.45956709852075
144,16,0.38338907469342254,0.880229572572119,-23.18,0.785,180.21960854798323
144,17,0.37915273132664434,0.8663343905754418,-16.2,0.7166666666666667,187.21198068729043
144,18,0.38316610925306577,0.8903488898957861,-4.09,0.5116666666666667,196.5160822773376
144,19,0.38807134894091416,0.8968433771333636,8.01,0.3983333333333333,230.04115436574673
144,20,0.37748049052396876,0.8207219453254795,12.2,0.17666666666666667,251.83113020622727
144,21,0.3896321070234114,0.7767708805316418,14.08,0.06,258.2753277167349
144,22,0.3888517279821628,0.8069777979157227,13.96,0.005,251.88681094958062
144,23,0.38361204013377925,0.7684639782510195,14.56,0.0,256.5903669834439
144,24,0.3653288740245262,0.7290439510647938,13.99,0.0,241.06166199021206
151,1,0.2193979933110368,0.3892161304938831,18.27,0.0,339.1756205945449
151,2,0.1879598662207358,0.36595680410814074,15.55,0.0,348.77352988523654
151,3,0.16744704570791527,0.3286512611388008,15.06,0.0,349.4233035816455
151,4,0.13366778149386846,0.33982782057091077,14.68,0.0,342.6938267277793
151,5,0.11850613154960982,0.33393747168101495,14.41,0.0,348.3804972196887
151,6,0.10858416945373467,0.296631928711675,15.0,0.005,348.3527303891913
151,7,0.1157190635451505,0.2467905150279414,14.4,0.05,335.1878875443646
151,8,0.09331103678929765,0.17187735991542064,14.6,0.205,308.3403191828918
151,9,0.07268673355629877,0.1203745657755626,13.0,0.4483333333333333,282.8731324756115
151,10,0.05273132664437012,0.10240144993203444,12.0,0.6783333333333333,262.9737255018942
151,11,0.038461538461538464,0.1172028394502341,9.33,0.8616666666666667,253.6327340698242
151,12,0.037123745819397994,0.17973115843528167,7.17,0.96,252.15148980579585
151,13,0.03567447045707915,0.1830539193475306,9.44,0.9316666666666666,249.24748319290725
151,14,0.07391304347826087,0.17323667119770428,4.8,0.965,249.67515420560747
151,15,0.09253065774804906,0.17127322156773903,2.61,0.91,244.0708815523751
151,16,0.12519509476031215,0.18531943815133667,2.17,0.9033333333333333,239.333166691101
151,17,0.16666666666666666,0.22081256607763178,4.61,0.8616666666666667,242.55038862191446
151,18,0.21137123745819397,0.3081105573176257,9.06,0.6783333333333333,265.18451998374206
151,19,0.24180602006688964,0.3507023108291799,15.33,0.425,288.21639094447187
151,20,0.25663322185061316,0.3774354327140915,17.58,0.21333333333333335,313.45374070167645
151,21,0.25908584169453736,0.39706992901374416,17.46,0.06166666666666667,319.6386524863139
151,22,0.25072463768115943,0.42531339676785984,18.05,0.01,326.90924330415186
151,23,0.20468227424749164,0.44419272013291045,17.91,0.0,333.79595018642806
151,24,0.16120401337792642,0.4460051351759553,17.26,0.0,344.8648384342123
152,1,0.14503901895206242,0.38453405829935056,11.88,0.0,363.27401376058134
152,2,0.13801560758082498,0.32140160096662135,11.6,0.0,374.5540882128633
152,3,0.11036789297658862,0.3103760761214318,11.76,0.0,362.5438761172129
152,4,0.08840579710144927,0.3513064491768615,11.09,0.0,359.85687992350074
152,5,0.0927536231884058,0.34949403413381663,8.83,0.0,361.0564918776322
152,6,0.09063545150501673,0.322005739314303,7.15,0.0016666666666666668,362.4482527352816
152,7,0.0858416945373467,0.30252227760157074,5.56,0.03833333333333333,348.30993929529757
152,8,0.07636566332218506,0.1833559885213714,6.12,0.15833333333333333,311.0098224501874
152,9,0.0600891861761427,0.14454009968282736,2.58,0.38166666666666665,273.19452894066256
152,10,0.033444816053511704,0.22338015405527867,2.7,0.655,251.96640880878073
152,11,0.04938684503901895,0.2904395106479384,0.1,0.8633333333333333,222.09663286004056
152,12,0.06075808249721293,0.4309016764839148,1.05,0.945,211.06915025906733
152,13,0.07079152731326645,0.43890650959069627,0.85,0.9533333333333334,178.1208208402413
152,14,0.07714604236343367,0.3890650959069627,-7.68,0.9466666666666667,187.98817840550086
152,15,0.06900780379041249,0.35674369430599606,-15.0,0.8366666666666667,189.89482646538335
152,16,0.11215161649944258,0.3729043951064794,-10.0,0.8083333333333333,191.07375356679637
152,17,0.12508361204013377,0.34526506570004534,-5.65,0.7483333333333333,193.67281153230115
152,18,0.20189520624303234,0.3855913004077934,0.69,0.6166666666666667,208.80514031741706
152,19,0.2853957636566332,0.43800030206917384,4.98,0.43333333333333335,232.52905329738695
152,20,0.34816053511705686,0.4339223682223229,12.54,0.19333333333333333,253.08998287060166
152,21,0.372463768115942,0.39706992901374416,13.45,0.06666666666666667,270.03964179768616
152,22,0.320066889632107,0.37169611841111616,14.06,0.01,284.4256755213756
152,23,0.28160535117056856,0.3626340431958919,21.6,0.0,290.40939712985164
152,24,0.28651059085841696,0.3647485274127775,15.2,0.0,285.62359820201345
153,1,0.3092530657748049,0.360821628152847,14.54,0.0,303.6522536394177
153,2,0.3382385730211817,0.3562905905452349,9.8,0.0,322.85474342266025
153,3,0.3159420289855073,0.3673161153904244,9.8,0.0,336.4208274684546
153,4,0.22374581939799332,0.36202990484821024,6.07,0.0,347.6713287208769
153,5,0.17692307692307693,0.32260987766198457,4.07,0.0,357.0058776421163
153,6,0.11984392419175027,0.30584503851381967,5.77,0.01,359.13890213675217
153,7,0.10925306577480491,0.26793535719679806,7.31,0.06,335.2922029524496
153,8,0.15105908584169453,0.20329255399486482,10.05,0.21,299.81881745526556
153,9,0.16098104793756968,0.16130493883099228,10.96,0.4483333333333333,274.5472418607819
153,10,0.21181716833890746,0.132457332729195,9.17,0.6883333333333334,260.94677844934034
153,11,0.20914158305462655,0.13970699290137442,4.01,0.8816666666666667,250.65423807000593
153,12,0.19241917502787068,0.17942908926144088,1.71,0.965,245.8690823019802
153,13,0.19944258639910814,0.18244978099984896,3.04,0.9683333333333334,246.6495876192548
153,14,0.20602006688963212,0.18184564265216735,0.59,0.9616666666666667,255.30660643771688
153,15,0.20345596432552954,0.1711221869808186,0.97,0.9133333333333333,264.1562498841985
153,16,0.20267558528428092,0.17520012082766953,1.28,0.8016666666666666,275.6544107571634
153,17,0.21237458193979933,0.19392840960579974,1.41,0.66,299.72169789531426
153,18,0.2084726867335563,0.2028394502341036,11.53,0.39666666666666667,312.96696502388676
153,19,0.19732441471571907,0.19377737501887932,16.57,0.35333333333333333,333.43957034601084
153,20,0.2234113712374582,0.18139253889140614,22.0,0.18666666666666668,349.36143959119113
153,21,0.23121516164994427,0.18894426823742638,22.6,0.08166666666666667,349.05995365943363
153,22,0.25507246376811593,0.21341187131853195,22.48,0.015,345.51990884612536
153,23,0.2379041248606466,0.23304636761818456,23.37,0.0,340.56172467324353
153,24,0.1992196209587514,0.26808639178371846,20.9,0.0,342.68140714568096
164,1,0.26354515050167227,0.24799879172330463,20.72,0.0,313.47273107374787
164,2,0.2809364548494983,0.25388914061320045,17.96,0.0,313.17567421524666
164,3,0.27915273132664437,0.25826914363389214,17.09,0.0,317.72896198461007
164,4,0.26521739130434785,0.208578764537079,16.01,0.0,319.7532051544283
164,5,0.2568561872909699,0.20691738408095453,16.0,0.0,315.7563981582888
164,6,0.2784838350055741,0.22292705029451745,17.56,0.0016666666666666668,311.63246542964436
164,7,0.31950947603121516,0.19120978704123245,20.2,0.03666666666666667,302.75966564895276
164,8,0.27915273132664437,0.15360217489805164,24.9,0.10333333333333333,289.71800526879065
164,9,0.22084726867335563,0.164929768917082,26.01,0.21833333333333332,281.6357783230594
164,10,0.15418060200668895,0.15571665911493732,23.23,0.37833333333333335,274.1331849982112
164,11,0.12006688963210703,0.18093943513064492,21.07,0.5566666666666666,268.6727983926296
164,12,0.11315496098104794,0.1835070231082918,20.5,0.6666666666666666,264.6648584067378
164,13,0.09966555183946488,0.19513668630116296,19.45,0.7783333333333333,264.11719470436
164,14,0.10089186176142698,0.19045461410663042,15.2,0.78,267.9156440039643
164,15,0.110479375696767,0.1579821779187434,16.19,0.7466666666666667,275.5324421646367
164,16,0.1032329988851728,0.12596284549161757,16.14,0.7016666666666667,284.61416500208077
164,17,0.08717948717948718,0.12535870714393596,17.4,0.615,283.6443297267559
164,18,0.14292084726867335,0.15435734783265367,20.06,0.48333333333333334,286.27402287054684
164,19,0.19409141583054626,0.14136837335749886,23.53,0.3416666666666667,303.17017468917913
164,20,0.22107023411371238,0.08608971454463073,27.51,0.17166666666666666,320.61409683556053
164,21,0.14202898550724638,0.07793384685092886,26.22,0.08166666666666667,321.2358373570521
164,22,0.14180602006688964,0.16326838846095756,24.7,0.011666666666666667,308.824077304485
164,23,0.16700111482720179,0.347379549916931,25.46,0.0,307.6414993223531
164,24,0.1853957636566332,0.3195891859235765,24.26,0.0,305.2989555933776
165,1,0.2192865105908584,0.34677541156924935,20.98,0.0,325.3432824028351
165,2,0.20858416945373467,0.19438151336656095,19.44,0.0,330.9249763459585
165,3,0.20657748049052396,0.13713940492372753,18.7,0.0,332.53135463129234
165,4,0.18840579710144928,0.11418214771182601,18.8,0.0,335.6448300999762
165,5,0.18461538461538463,0.082464884458541,19.0,0.0,343.6591122334114
165,6,0.1274247491638796,0.06177314605044555,18.9,0.0016666666666666668,346.88016824173843
165,7,0.08907469342251952,0.052711070835221266,19.33,0.041666666666666664,327.8852821956369
165,8,0.07792642140468227,0.05256003624830086,19.86,0.16166666666666665,303.8382451847174
165,9,0.08673355629877369,0.033680712883250266,20.0,0.35333333333333333,287.55776810576225
165,10,0.11326644370122631,0.02084277299501586,19.1,0.6066666666666667,276.5992722941934
165,11,0.11493868450390189,0.02401449932034436,18.5,0.7583333333333333,273.57387761020885
165,12,0.10222965440356745,0.02914967527563812,18.11,0.6483333333333333,272.84144388725576
165,13,0.054403567447045706,0.020389669234254643,15.0,0.6633333333333333,270.20856653297454
165,14,0.020289855072463767,0.020993807581936263,14.9,0.7916666666666666,273.85722823300176
165,15,0.009364548494983277,0.023561395559583146,15.3,0.8933333333333333,279.59152578415734
165,16,0.018171683389074694,0.024467603081105575,15.84,0.785,282.7476189376443
165,17,0.03812709030100334,0.033680712883250266,17.5,0.7033333333333334,294.4414224114255
165,18,0.049609810479375696,0.05512762422594774,18.5,0.53,305.0844457981373
165,19,0.06075808249721293,0.1202235311886422,21.93,0.225,317.0434884033433
165,20,0.12263099219620958,0.12399939586165232,24.87,0.13833333333333334,315.6025654260365
165,21,0.12441471571906354,0.152242863615768,25.96,0.03833333333333333,324.7727134506211
165,22,0.11204013377926421,0.1294366409907869,24.42,0.006666666666666667,326.35410942956923
165,23,0.09453734671125975,0.08261591904546141,24.85,0.0,330.77778037453186
165,24,0.05785953177257525,0.06464280320193325,28.15,0.0,330.21189889352684
166,1,0.042251950947603124,0.0726476363087147,38.88,0.0,317.09270017391304
166,2,0.16265328874024526,0.07053315209182903,32.78,0.0,332.76288800367706
166,3,0.11036789297658862,0.032170367014046214,32.42,0.0,337.256578702529
166,4,0.07079152731326645,0.02341036097266274,24.9,0.0,344.12443425477096
166,5,0.030211817168338907,0.042893822685394954,16.94,0.0,343.3940274255255
166,6,0.16845039018952063,0.05920555807279867,19.98,0.01,350.73727403783147
166,7,0.08561872909698996,0.058752454312037454,14.94,0.06833333333333333,330.3527146781321
166,8,0.048383500557413604,0.05437245129134572,15.3,0.17333333333333334,301.8033028262852
166,9,0.023076923076923078,0.054674520465186525,15.0,0.2683333333333333,284.8257938762626
166,10,0.016387959866220735,0.07310074006947591,18.54,0.5433333333333333,273.81628623350315
166,11,0.03522853957636567,0.09711523938982027,19.07,0.6683333333333333,270.5185300746378
166,12,0.061872909698996656,0.06388763026733121,20.74,0.6216666666666667,269.0186444349437
166,13,0.050836120401337795,0.06917384080954539,19.73,0.55,266.02929181999946
166,14,0.07313266443701226,0.08729799123999396,17.97,0.485,263.190990224475
166,15,0.08071348940914158,0.12445249962241353,15.14,0.5383333333333333,264.07416188870155
166,16,0.09241917502787068,0.15919045461410664,14.49,0.5466666666666666,280.4441191127317
166,17,0.06845039018952062,0.16946080652469417,14.8,0.33666666666666667,302.8569079374031
166,18,0.03656633221850613,0.1292856064038665,17.7,0.14833333333333334,321.8912061010693
166,19,0.012709030100334449,0.10496903790968132,21.08,0.09666666666666666,330.99010928961746
166,20,0.009587513935340023,0.06570004531037607,23.8,0.085,340.56492862176054
166,21,0.00568561872909699,0.05195589790061924,25.97,0.035,350.7827657684335
166,22,0.0008918617614269788,0.028394502341036097,25.87,0.005,354.7579301840258
166,23,0.0030100334448160534,0.021446911342697477,27.91,0.0,356.3876545529916
166,24,0.03277591973244147,0.02507174142878719,36.75,0.0,357.8556723063224
167,1,0.028093645484949834,0.02280622262498112,23.07,0.0,352.5656349925389
167,2,0.022519509476031215,0.03670140462165836,20.65,0.0,350.0137119453213
167,3,0.013600891861761426,0.040779338468509285,19.06,0.0,349.93631763566395
167,4,0.0189520624303233,0.031415194079444195,18.02,0.0,347.9362687708742
167,5,0.022853957636566332,0.04047726929466848,17.4,0.0,347.81152269987945
167,6,0.03455964325529543,0.045310376076121435,21.36,0.0016666666666666668,346.98286736051705
167,7,0.03556298773690078,0.046367618184564266,29.93,0.023333333333333334,337.2037733190176
167,8,0.04258639910813824,0.04032623470774807,35.28,0.06,309.1596774882073
167,9,0.04916387959866221,0.02597794895030962,36.05,0.125,305.73273049645394
167,10,0.06711259754738015,0.025524845189548406,35.89,0.235,298.9611708153071
167,11,0.048383500557413604,0.028394502341036097,34.09,0.32,297.9678028888059
167,12,0.02987736900780379,0.03700347379549917,34.0,0.385,303.82334301307793
167,13,0.01661092530657748,0.040024165533907266,34.1,0.4583333333333333,309.410353889061
167,14,0.007357859531772575,0.045159341489201026,33.15,0.5783333333333334,315.73226629920947
167,15,0.004570791527313266,0.04470623772843981,31.9,0.56,318.48773175502225
167,16,0.0017837235228539577,0.04485727231536022,31.0,0.6,324.0582087826617
167,17,0.0013377926421404682,0.046065549010723454,30.52,0.5283333333333333,331.8577586061067
167,18,0.002787068004459309,0.04500830690228062,33.0,0.41,353.19057256212153
167,19,0.002229654403567447,0.04349796103307658,38.0,0.27166666666666667,380.543824713998
167,20,0.00011148272017837236,0.03926899259930524,43.52,0.14,402.3222887047536
167,21,0.0,0.024467603081105575,41.07,0.04833333333333333,409.9139934877951
167,22,0.0,0.02054070382117505,35.91,0.006666666666666667,391.8842829981882
167,23,0.0,0.017822081256607763,36.39,0.0,383.4288509755653
167,24,0.0,0.014801389518199667,31.92,0.0,383.0272578396389
169,1,0.003121516164994426,0.05256003624830086,32.05,0.0,372.5362638573452
169,2,0.00947603121516165,0.05603383174747017,30.38,0.0,378.801189530644
169,3,0.010479375696767,0.04561244524996224,28.1,0.0,373.9759959500978
